iteration	num_pre_chr3	num_pos_chr3	prop_pre_chr3	var_prop_pre_chr3	num_pre_chr10	num_pos_chr10	prop_pre_chr10	var_prop_pre_chr10
51	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
52	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
53	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
54	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
55	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
56	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
57	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
58	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
59	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
60	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
61	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
62	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
63	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
64	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
65	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
66	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
67	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
68	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
69	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
70	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
71	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
72	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
73	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
74	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
75	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
76	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
77	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
78	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
79	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
80	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
81	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
82	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
83	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
84	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
85	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
86	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
87	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
88	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
89	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
90	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
91	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
92	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
93	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
94	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
95	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
96	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
97	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
98	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
99	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
100	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
101	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
102	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
103	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
104	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
105	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
106	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
107	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
108	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
109	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
110	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
111	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
112	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
113	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
114	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
115	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
116	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
117	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
118	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
119	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
120	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
121	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
122	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
123	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
124	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
125	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
126	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
127	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
128	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
129	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
130	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
131	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
132	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
133	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
134	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
135	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
136	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
137	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
138	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
139	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
140	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
141	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
142	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
143	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
144	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
145	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
146	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
147	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
148	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
149	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
150	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
151	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
152	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
153	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
154	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
155	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
156	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
157	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
158	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
159	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
160	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
161	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
162	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
163	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
164	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
165	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
166	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
167	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
168	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
169	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
170	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
171	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
172	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
173	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
174	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
175	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
176	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
177	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
178	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
179	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
180	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
181	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
182	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
183	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
184	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
185	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
186	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
187	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
188	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
189	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
190	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
191	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
192	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
193	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
194	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
195	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
196	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
197	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
198	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
199	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
200	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
201	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
202	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
203	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
204	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
205	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
206	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
207	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
208	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
209	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
210	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
211	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
212	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
213	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
214	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
215	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
216	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
217	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
218	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
219	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
220	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
221	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
222	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
223	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
224	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
225	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
226	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
227	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
228	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
229	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
230	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
231	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
232	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
233	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
234	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
235	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
236	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
237	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
238	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
239	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
240	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
241	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
242	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
243	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
244	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
245	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
246	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
247	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
248	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
249	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
250	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
251	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
252	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
253	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
254	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
255	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
256	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
257	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
258	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
259	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
260	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
261	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
262	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
263	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
264	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
265	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
266	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
267	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
268	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
269	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
270	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
271	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
272	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
273	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
274	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
275	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
276	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
277	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
278	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
279	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
280	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
281	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
282	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
283	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
284	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
285	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
286	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
287	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
288	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
289	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
290	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
291	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
292	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
293	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
294	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
295	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
296	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
297	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
298	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
299	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
300	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
301	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
302	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
303	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
304	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
305	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
306	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
307	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
308	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
309	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
310	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
311	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
312	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
313	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
314	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
315	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
316	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
317	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
318	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
319	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
320	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
321	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
322	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
323	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
324	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
325	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
326	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
327	62	24	0.720930232558139	0.002339416655137	26	44	0.371428571428571	0.00333527696793
328	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
329	62	24	0.720930232558139	0.002339416655137	24	45	0.347826086956522	0.00328758116216
